898	1
902	1
909	1
911	1
914	1
921	1
928	1
943	1
944	1
945	1
965	1
967	1
968	1
972	1
973	1
988	1
998	1
1000	1
1001	2
1005	1
1007	1
1009	1
1013	1
1014	1
1025	1
1027	1
1041	1
1045	1
1057	1
1062	1
1089	1
1097	1
1111	1
1123	1
1125	1
1134	1
1141	2
1152	1
1156	1
1179	1
1233	42
1254	1
1255	1
1274	1
1286	1
1302	1
1304	1
1310	1
1383	1
1403	1
1461	1
1475	1
1478	1
1500	1
1501	1
1513	1
1543	1
1563	1
1824	1
1850	1
1857	1
1859	1
1887	1
1957	1
2091	1
2108	1
2198	1
2248	1
2302	1
2361	1
2612	1
2662	1
2669	1
2706	1
2732	1
2763	1
2903	1
2922	1
2946	1
3126	1
3245	1
3267	1
3297	1
3325	1
3395	1
3398	1
3418	1
3475	1
3511	1
3539	1
3565	1
3583	1
3611	1
3614	1
3827	1
3862	1
3985	1
3999	1
4009	1
4066	1
4216	1
4507	1
4901	1
4912	1
5258	1
5417	1
5633	1
8569	1
8576	1
8867	1
8946	1
9280	1
9291	1
9444	1
9646	1
9865	1
9910	1
10142	1
10264	1
10365	1
10443	1
10619	1
10623	1
10940	1
10955	1
10968	1
11025	1
11030	1
11293	1
11487	1
11493	1
11559	1
11981	1
12020	1
12167	1
12174	1
12186	1
12252	1
12254	1
12412	1
12483	1
12601	1
12638	1
12694	1
12721	1
12810	1
12854	1
12890	1
13487	1
13744	1
13906	1
14040	1
14165	1
14244	1
14530	1
14818	1
14860	1
397089	1
